gID,scoreDiff,inning,"Current Outs",onFirst,onSecond,onThird,pID,name
ATL201206300,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201206300,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201206300,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201207130,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201207130,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201207130,2,9,1,davii001,,,kimbc001,"Craig Kimbrel"
ATL201207130,2,9,2,davii001,,,kimbc001,"Craig Kimbrel"
ATL201207140,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201207140,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201207140,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201207190,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201207190,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201207190,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201207280,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201207280,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201207280,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201208030,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201208030,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201208030,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201209050,1,8,2,rutlj001,,fowld001,kimbc001,"Craig Kimbrel"
ATL201209050,1,8,2,,rutlj001,fowld001,kimbc001,"Craig Kimbrel"
ATL201209050,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201209050,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201209050,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201209050,1,9,2,blacc001,,,kimbc001,"Craig Kimbrel"
ATL201209060,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201209060,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201209060,1,9,1,blacc001,,,kimbc001,"Craig Kimbrel"
ATL201209060,1,9,2,blacc001,,,kimbc001,"Craig Kimbrel"
ATL201209150,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201209150,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201209150,1,9,1,peree003,,,kimbc001,"Craig Kimbrel"
ATL201209150,1,9,1,,,peree003,kimbc001,"Craig Kimbrel"
ATL201209150,1,9,2,,,peree003,kimbc001,"Craig Kimbrel"
ATL201209260,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201209260,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201209260,3,9,1,solad001,,,kimbc001,"Craig Kimbrel"
ATL201209260,3,9,2,solad001,,,kimbc001,"Craig Kimbrel"
ATL201209260,3,9,2,,solad001,,kimbc001,"Craig Kimbrel"
ATL201209290,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201209290,2,9,0,tejar001,,,kimbc001,"Craig Kimbrel"
ATL201209290,2,9,0,,tejar001,,kimbc001,"Craig Kimbrel"
ATL201209290,2,9,1,,tejar001,,kimbc001,"Craig Kimbrel"
ATL201209290,2,9,1,wrigd002,tejar001,,kimbc001,"Craig Kimbrel"
ATL201209290,2,9,2,wrigd002,tejar001,,kimbc001,"Craig Kimbrel"
ATL201209300,4,9,2,torra001,dudal001,,kimbc001,"Craig Kimbrel"
ATL201304010,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201304010,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201304010,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201304050,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201304050,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201304050,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201304290,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201304290,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201304290,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201305170,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201305170,3,9,0,schus001,,,kimbc001,"Craig Kimbrel"
ATL201305170,3,9,1,schus001,,,kimbc001,"Craig Kimbrel"
ATL201305170,3,9,2,schus001,,,kimbc001,"Craig Kimbrel"
ATL201305170,3,9,2,,schus001,,kimbc001,"Craig Kimbrel"
ATL201305180,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201305180,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201305180,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201305190,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201305190,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201305190,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201305190,3,9,2,ellia001,,,kimbc001,"Craig Kimbrel"
ATL201305190,3,9,2,,ellia001,,kimbc001,"Craig Kimbrel"
ATL201306020,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201306020,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201306020,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201306160,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201306160,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201306160,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201306190,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201306190,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201306190,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201306280,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201306280,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201306280,3,9,1,goldp001,,,kimbc001,"Craig Kimbrel"
ATL201307110,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201307110,1,9,0,cingt001,,,kimbc001,"Craig Kimbrel"
ATL201307110,1,9,1,cingt001,,,kimbc001,"Craig Kimbrel"
ATL201307110,1,9,2,cingt001,,,kimbc001,"Craig Kimbrel"
ATL201307130,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201307130,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201307130,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201307260,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201307260,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201307260,3,9,1,beltc001,,,kimbc001,"Craig Kimbrel"
ATL201307260,3,9,2,beltc001,,,kimbc001,"Craig Kimbrel"
ATL201307270,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201307270,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201307270,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201307280,3,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201307280,3,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201307280,3,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201308130,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201308130,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201308130,2,9,1,utlec001,,,kimbc001,"Craig Kimbrel"
ATL201308130,2,9,2,utlec001,,,kimbc001,"Craig Kimbrel"
ATL201308140,3,9,0,aschc001,,,kimbc001,"Craig Kimbrel"
ATL201308140,3,9,1,aschc001,,,kimbc001,"Craig Kimbrel"
ATL201308140,3,9,1,,aschc001,,kimbc001,"Craig Kimbrel"
ATL201308140,3,9,2,,aschc001,,kimbc001,"Craig Kimbrel"
ATL201308180,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201308180,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201308180,1,9,1,spand001,,,kimbc001,"Craig Kimbrel"
ATL201308180,1,9,2,spand001,,,kimbc001,"Craig Kimbrel"
ATL201308270,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201308270,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201308270,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201308290,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201308290,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201308290,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201309030,2,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201309030,2,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201309030,2,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201309030,2,9,2,quino001,,,kimbc001,"Craig Kimbrel"
ATL201309140,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201309140,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201309140,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201309140,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201309140,1,9,2,fuenr001,,,kimbc001,"Craig Kimbrel"
ATL201309140,1,9,2,,fuenr001,,kimbc001,"Craig Kimbrel"
ATL201309270,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201309270,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201309270,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201310040,1,8,2,,,,kimbc001,"Craig Kimbrel"
ATL201310040,1,9,0,,,,kimbc001,"Craig Kimbrel"
ATL201310040,1,9,1,,,,kimbc001,"Craig Kimbrel"
ATL201310040,1,9,1,gordd002,,,kimbc001,"Craig Kimbrel"
ATL201310040,1,9,2,,,,kimbc001,"Craig Kimbrel"
ATL201310040,1,9,2,vanss001,,,kimbc001,"Craig Kimbrel"
ATL201204270,5,7,0,,,,medlk001,"Kris Medlen"
ATL201204270,5,7,1,,,,medlk001,"Kris Medlen"
ATL201204270,5,7,2,,,,medlk001,"Kris Medlen"
ATL201204270,5,8,0,,,,medlk001,"Kris Medlen"
ATL201204270,5,8,1,,,,medlk001,"Kris Medlen"
ATL201204270,5,8,2,,,,medlk001,"Kris Medlen"
ATL201204270,5,9,0,,,,medlk001,"Kris Medlen"
ATL201204270,5,9,1,,,,medlk001,"Kris Medlen"
ATL201204270,5,9,2,,,,medlk001,"Kris Medlen"
ATL201204270,5,9,2,alvap001,,,medlk001,"Kris Medlen"
ATL201006260,1,9,2,lairg001,wortd001,ingeb001,moylp001,"Peter Moylan"
ATL201008080,3,9,0,,,,saitt001,"Takashi Saito"
ATL201008080,3,9,1,,,,saitt001,"Takashi Saito"
ATL201008080,3,9,1,,ishit001,,saitt001,"Takashi Saito"
ATL201008080,3,9,2,,ishit001,,saitt001,"Takashi Saito"
ARI201006080,2,9,0,,,,wagnb001,"Billy Wagner"
ARI201006080,2,9,0,reynm001,,,wagnb001,"Billy Wagner"
ARI201006080,2,9,1,reynm001,,,wagnb001,"Billy Wagner"
ARI201006080,2,9,2,reynm001,,,wagnb001,"Billy Wagner"
ATL201004070,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201004070,1,9,1,,,,wagnb001,"Billy Wagner"
ATL201004070,1,9,1,soria001,,,wagnb001,"Billy Wagner"
ATL201004070,1,9,2,soria001,,,wagnb001,"Billy Wagner"
ATL201004300,2,9,0,,,,wagnb001,"Billy Wagner"
ATL201004300,2,9,1,,,,wagnb001,"Billy Wagner"
ATL201004300,2,9,1,felip001,,,wagnb001,"Billy Wagner"
ATL201005290,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201005290,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201005290,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201005300,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201005300,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201005300,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201006010,4,9,2,utlec001,valdw001,victs001,wagnb001,"Billy Wagner"
ATL201006020,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201006020,1,9,1,,,,wagnb001,"Billy Wagner"
ATL201006020,1,9,2,,,,wagnb001,"Billy Wagner"
ATL201006020,1,9,2,franb001,,,wagnb001,"Billy Wagner"
ATL201006170,2,9,0,,,,wagnb001,"Billy Wagner"
ATL201006170,2,9,1,,,,wagnb001,"Billy Wagner"
ATL201006170,2,9,2,,,,wagnb001,"Billy Wagner"
ATL201006180,2,9,0,,,,wagnb001,"Billy Wagner"
ATL201006180,2,9,1,,,,wagnb001,"Billy Wagner"
ATL201006180,2,9,2,,,,wagnb001,"Billy Wagner"
ATL201006180,2,9,2,penab002,,,wagnb001,"Billy Wagner"
ATL201006200,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201006200,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201006200,3,9,1,calla001,,,wagnb001,"Billy Wagner"
ATL201006200,3,9,2,calla001,,,wagnb001,"Billy Wagner"
ATL201006200,3,9,2,,calla001,,wagnb001,"Billy Wagner"
ATL201006250,2,9,0,,,,wagnb001,"Billy Wagner"
ATL201006250,2,9,1,,,,wagnb001,"Billy Wagner"
ATL201006250,2,9,2,,,,wagnb001,"Billy Wagner"
ATL201006300,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201006300,3,9,0,rodri001,,,wagnb001,"Billy Wagner"
ATL201006300,3,9,1,rodri001,,,wagnb001,"Billy Wagner"
ATL201006300,3,9,2,rodri001,,,wagnb001,"Billy Wagner"
ATL201006300,3,9,2,,rodri001,,wagnb001,"Billy Wagner"
ATL201007030,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201007030,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201007030,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201007150,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201007150,1,9,1,,,,wagnb001,"Billy Wagner"
ATL201007150,1,9,2,,,,wagnb001,"Billy Wagner"
ATL201007200,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201007200,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201007200,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201008020,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201008020,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201008020,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201008050,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201008050,1,9,1,,,,wagnb001,"Billy Wagner"
ATL201008050,1,9,2,,,,wagnb001,"Billy Wagner"
ATL201008050,1,9,2,torra001,,,wagnb001,"Billy Wagner"
ATL201008070,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201008070,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201008070,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201008130,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201008130,1,9,0,podss001,,,wagnb001,"Billy Wagner"
ATL201008130,1,9,1,podss001,,,wagnb001,"Billy Wagner"
ATL201008130,1,9,2,,,,wagnb001,"Billy Wagner"
ATL201009010,3,9,0,,,,wagnb001,"Billy Wagner"
ATL201009010,3,9,1,,,,wagnb001,"Billy Wagner"
ATL201009010,3,9,2,,,,wagnb001,"Billy Wagner"
ATL201009100,2,9,0,,,,wagnb001,"Billy Wagner"
ATL201009100,2,9,1,,,,wagnb001,"Billy Wagner"
ATL201009100,2,9,2,,,,wagnb001,"Billy Wagner"
ATL201009280,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201009280,1,9,1,,,,wagnb001,"Billy Wagner"
ATL201009280,1,9,1,bonie001,,,wagnb001,"Billy Wagner"
ATL201009280,1,9,2,bonie001,,,wagnb001,"Billy Wagner"
ATL201010030,1,8,2,sweem002,,bocob001,wagnb001,"Billy Wagner"
ATL201010030,1,8,2,valdw001,sweem002,,wagnb001,"Billy Wagner"
ATL201010030,1,8,2,,franb001,,wagnb001,"Billy Wagner"
ATL201010030,1,8,2,wertj001,franb001,,wagnb001,"Billy Wagner"
ATL201010030,1,8,2,,wertj001,franb001,wagnb001,"Billy Wagner"
ATL201010030,1,9,0,,,,wagnb001,"Billy Wagner"
ATL201010030,1,9,1,,,,wagnb001,"Billy Wagner"
ATL201010030,1,9,2,,,,wagnb001,"Billy Wagner"
BAL201107160,1,9,2,,cabro001,,gonzm001,"Mike Gonzalez"
ARI201107160,1,9,0,,,,hernd002,"David Hernandez"
ARI201107160,1,9,1,,,,hernd002,"David Hernandez"
ARI201107160,1,9,2,,,,hernd002,"David Hernandez"
ARI201107180,3,9,0,,,,hernd002,"David Hernandez"
ARI201107180,3,9,1,,,,hernd002,"David Hernandez"
ARI201107180,3,9,2,,,,hernd002,"David Hernandez"
ARI201108100,3,9,0,,,,hernd002,"David Hernandez"
ARI201108100,3,9,1,,,,hernd002,"David Hernandez"
ARI201108100,3,9,2,,,,hernd002,"David Hernandez"
ARI201108140,2,9,0,,,,hernd002,"David Hernandez"
ARI201108140,2,9,1,,,,hernd002,"David Hernandez"
ARI201108140,2,9,2,,,,hernd002,"David Hernandez"
ARI201206220,5,8,2,valbl001,lahab001,barnd001,hernd002,"David Hernandez"
ARI201206220,5,9,0,,,,hernd002,"David Hernandez"
ARI201206220,5,9,1,,,,hernd002,"David Hernandez"
ARI201206220,5,9,2,,,,hernd002,"David Hernandez"
ARI201209110,1,9,0,,,,hernd002,"David Hernandez"
ARI201209110,1,9,1,,,,hernd002,"David Hernandez"
ARI201209110,1,9,2,,,,hernd002,"David Hernandez"
ARI201209110,1,9,2,,victs001,,hernd002,"David Hernandez"
ARI201209120,1,9,0,,,,hernd002,"David Hernandez"
ARI201209120,1,9,1,,,,hernd002,"David Hernandez"
ARI201209120,1,9,2,,,,hernd002,"David Hernandez"
ARI201305100,1,9,0,,,,hernd002,"David Hernandez"
ARI201305100,1,9,0,browd004,,,hernd002,"David Hernandez"
ARI201305100,1,9,0,maybj001,browd004,,hernd002,"David Hernandez"
ARI201305100,1,9,1,,maybj001,browd004,hernd002,"David Hernandez"
ARI201305100,1,9,2,,maybj001,browd004,hernd002,"David Hernandez"
ARI201307120,1,9,0,,,,hernd002,"David Hernandez"
ARI201307120,1,9,1,,,,hernd002,"David Hernandez"
ARI201307120,1,9,2,,,,hernd002,"David Hernandez"
BAL201006100,1,9,0,,,,hernd002,"David Hernandez"
BAL201006100,1,9,1,,,,hernd002,"David Hernandez"
BAL201006100,1,9,1,russk001,,,hernd002,"David Hernandez"
BAL201006100,1,9,2,russk001,,,hernd002,"David Hernandez"
ANA201204220,1,10,0,,,,johnj010,"Jim Johnson"
ANA201204220,1,10,1,,,,johnj010,"Jim Johnson"
ANA201204220,1,10,1,,abreb001,,johnj010,"Jim Johnson"
ANA201204220,1,10,2,,,abreb001,johnj010,"Jim Johnson"
ANA201207060,1,9,0,,,,johnj010,"Jim Johnson"
ANA201207060,1,9,1,,,,johnj010,"Jim Johnson"
ANA201207060,1,9,2,,,,johnj010,"Jim Johnson"
ANA201305040,1,10,0,,,,johnj010,"Jim Johnson"
ANA201305040,1,10,1,,,,johnj010,"Jim Johnson"
ANA201305040,1,10,2,,,,johnj010,"Jim Johnson"
ATL201206170,2,9,0,,,,johnj010,"Jim Johnson"
ATL201206170,2,9,1,,,,johnj010,"Jim Johnson"
ATL201206170,2,9,2,,,,johnj010,"Jim Johnson"
BAL201107190,4,8,0,,,,johnj010,"Jim Johnson"
BAL201107190,4,8,1,,,,johnj010,"Jim Johnson"
BAL201107190,4,8,2,,,,johnj010,"Jim Johnson"
BAL201107190,4,9,0,,,,johnj010,"Jim Johnson"
BAL201107190,4,9,1,,,,johnj010,"Jim Johnson"
BAL201107190,4,9,2,,,,johnj010,"Jim Johnson"
BAL201108140,3,9,0,jacka001,santr002,avila001,johnj010,"Jim Johnson"
BAL201108140,3,9,1,jacka001,santr002,avila001,johnj010,"Jim Johnson"
BAL201108140,3,9,2,,jacka001,santr002,johnj010,"Jim Johnson"
BAL201108140,3,9,2,cabrm001,jacka001,santr002,johnj010,"Jim Johnson"
BAL201109130,2,9,2,,,,johnj010,"Jim Johnson"
BAL201109140,4,8,0,,,,johnj010,"Jim Johnson"
BAL201109140,4,8,1,,,,johnj010,"Jim Johnson"
BAL201109140,4,8,1,uptob001,,,johnj010,"Jim Johnson"
BAL201109140,4,9,0,,,,johnj010,"Jim Johnson"
BAL201109140,4,9,1,,,,johnj010,"Jim Johnson"
BAL201109140,4,9,2,,,,johnj010,"Jim Johnson"
BAL201204060,2,9,1,,,,johnj010,"Jim Johnson"
BAL201204060,2,9,2,,,,johnj010,"Jim Johnson"
BAL201204060,2,9,2,valed001,,,johnj010,"Jim Johnson"
BAL201204060,2,9,2,reveb001,,valed001,johnj010,"Jim Johnson"
BAL201204080,2,9,0,,,,johnj010,"Jim Johnson"
BAL201204080,2,9,1,,,,johnj010,"Jim Johnson"
BAL201204080,2,9,2,,,,johnj010,"Jim Johnson"
BAL201205101,1,9,0,,torry001,cruzn002,johnj010,"Jim Johnson"
BAL201205101,1,9,1,,torry001,cruzn002,johnj010,"Jim Johnson"
BAL201205101,1,9,1,,,,johnj010,"Jim Johnson"
BAL201205101,1,9,2,,,,johnj010,"Jim Johnson"
BAL201205110,1,9,0,,,,johnj010,"Jim Johnson"
BAL201205110,1,9,1,,,,johnj010,"Jim Johnson"
BAL201205110,1,9,2,,,,johnj010,"Jim Johnson"
BAL201205120,2,9,0,,,,johnj010,"Jim Johnson"
BAL201205120,2,9,1,,,,johnj010,"Jim Johnson"
BAL201205120,2,9,2,,,,johnj010,"Jim Johnson"
BAL201205150,3,9,0,,,,johnj010,"Jim Johnson"
BAL201205150,3,9,1,,,,johnj010,"Jim Johnson"
BAL201205150,3,9,1,teixm001,,,johnj010,"Jim Johnson"
BAL201205220,3,9,0,,,,johnj010,"Jim Johnson"
BAL201205220,3,9,1,,,,johnj010,"Jim Johnson"
BAL201205220,3,9,2,,,,johnj010,"Jim Johnson"
BAL201004270,1,9,0,,,,simoa001,"Alfredo Simon"
BAL201004270,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201004270,1,9,1,swisn001,,,simoa001,"Alfredo Simon"
BAL201004270,1,9,1,penar002,swisn001,,simoa001,"Alfredo Simon"
BAL201004270,1,9,2,penar002,swisn001,,simoa001,"Alfredo Simon"
BAL201004270,1,9,2,gardb001,,penar002,simoa001,"Alfredo Simon"
BAL201004270,1,9,2,teixm001,,gardb001,simoa001,"Alfredo Simon"
BAL201005010,3,9,0,,,,simoa001,"Alfredo Simon"
BAL201005010,3,9,0,scutm001,,,simoa001,"Alfredo Simon"
BAL201005010,3,9,1,scutm001,,,simoa001,"Alfredo Simon"
BAL201005010,3,9,2,,scutm001,,simoa001,"Alfredo Simon"
BAL201005120,3,9,0,langr002,,tuiam001,simoa001,"Alfredo Simon"
BAL201005120,3,9,1,langr002,,tuiam001,simoa001,"Alfredo Simon"
BAL201005120,3,9,2,langr002,,,simoa001,"Alfredo Simon"
BAL201005120,3,9,2,,langr002,,simoa001,"Alfredo Simon"
BAL201005130,1,9,0,,,,simoa001,"Alfredo Simon"
BAL201005130,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201005130,1,9,1,wilsj003,,,simoa001,"Alfredo Simon"
BAL201005130,1,9,1,moora001,wilsj003,,simoa001,"Alfredo Simon"
BAL201005130,1,9,2,moora001,wilsj003,,simoa001,"Alfredo Simon"
BAL201006260,1,9,0,,,,simoa001,"Alfredo Simon"
BAL201006260,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201006260,1,9,2,,,,simoa001,"Alfredo Simon"
BAL201006270,1,9,0,,,,simoa001,"Alfredo Simon"
BAL201006270,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201006270,1,9,1,harrw001,,,simoa001,"Alfredo Simon"
BAL201006270,1,9,2,harrw001,,,simoa001,"Alfredo Simon"
BAL201006300,3,9,0,,,,simoa001,"Alfredo Simon"
BAL201006300,3,9,1,,,,simoa001,"Alfredo Simon"
BAL201006300,3,9,2,,,,simoa001,"Alfredo Simon"
BAL201007230,1,9,0,,,,simoa001,"Alfredo Simon"
BAL201007230,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201007230,1,9,1,yound003,,,simoa001,"Alfredo Simon"
BAL201007230,1,9,2,yound003,,,simoa001,"Alfredo Simon"
BAL201008040,2,9,0,,,,simoa001,"Alfredo Simon"
BAL201008040,2,9,0,,abreb001,,simoa001,"Alfredo Simon"
BAL201008040,2,9,0,,huntt001,,simoa001,"Alfredo Simon"
BAL201008040,2,9,1,,,,simoa001,"Alfredo Simon"
BAL201008040,2,9,2,,,,simoa001,"Alfredo Simon"
BAL201008040,2,9,2,rivej001,,,simoa001,"Alfredo Simon"
BAL201008080,1,9,0,,,,simoa001,"Alfredo Simon"
BAL201008080,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201008080,1,9,1,ramia003,,,simoa001,"Alfredo Simon"
BAL201008080,1,9,1,,,,simoa001,"Alfredo Simon"
BAL201008080,1,9,2,,,,simoa001,"Alfredo Simon"
ANA201008270,2,9,0,,,,uehak001,"Koji Uehara"
ANA201008270,2,9,1,,,,uehak001,"Koji Uehara"
ANA201008270,2,9,2,,,,uehak001,"Koji Uehara"
ANA201008270,2,9,2,calla001,,,uehak001,"Koji Uehara"
ANA201008270,2,9,2,,,calla001,uehak001,"Koji Uehara"
ANA201008290,1,9,2,kendh001,,willr004,uehak001,"Koji Uehara"
BAL201008210,2,9,0,,,,uehak001,"Koji Uehara"
BAL201008210,2,9,1,,,,uehak001,"Koji Uehara"
BAL201008210,2,9,2,,,,uehak001,"Koji Uehara"
BAL201008210,2,9,2,hamij003,,,uehak001,"Koji Uehara"
BAL201008210,2,9,2,,hamij003,,uehak001,"Koji Uehara"
BAL201008310,3,8,1,martv001,,,uehak001,"Koji Uehara"
BAL201008310,3,8,2,belta001,,,uehak001,"Koji Uehara"
BAL201008310,3,9,0,,,,uehak001,"Koji Uehara"
BAL201008310,3,9,1,,,,uehak001,"Koji Uehara"
BAL201008310,3,9,2,,,,uehak001,"Koji Uehara"
BAL201009050,1,9,0,,,,uehak001,"Koji Uehara"
BAL201009050,1,9,1,,,,uehak001,"Koji Uehara"
BAL201009050,1,9,2,,,,uehak001,"Koji Uehara"
BAL201010012,1,9,0,,,,uehak001,"Koji Uehara"
BAL201010012,1,9,1,,,,uehak001,"Koji Uehara"
BAL201010012,1,9,2,,,,uehak001,"Koji Uehara"
BAL201010012,1,9,2,,,,uehak001,"Koji Uehara"
BAL201010012,1,9,2,ingeb001,,,uehak001,"Koji Uehara"
BAL201010020,1,9,0,,,,uehak001,"Koji Uehara"
BAL201010020,1,9,0,rabur001,,,uehak001,"Koji Uehara"
BAL201010020,1,9,1,rabur001,,,uehak001,"Koji Uehara"
BAL201010020,1,9,2,rabur001,,,uehak001,"Koji Uehara"
ANA201007260,3,8,2,,,,papej001,"Jonathan Papelbon"
ANA201007260,3,9,0,,,,papej001,"Jonathan Papelbon"
ANA201007260,3,9,0,napom001,,,papej001,"Jonathan Papelbon"
ANA201007260,3,9,0,,napom001,,papej001,"Jonathan Papelbon"
ANA201007260,3,9,1,,napom001,,papej001,"Jonathan Papelbon"
ANA201007260,3,9,2,,napom001,,papej001,"Jonathan Papelbon"
ANA201007270,2,9,0,,,,papej001,"Jonathan Papelbon"
ANA201007270,2,9,1,,,,papej001,"Jonathan Papelbon"
ANA201007270,2,9,2,,,,papej001,"Jonathan Papelbon"
ANA201104210,2,11,0,,,,papej001,"Jonathan Papelbon"
ANA201104210,2,11,1,,,,papej001,"Jonathan Papelbon"
ANA201104210,2,11,1,bourp001,,,papej001,"Jonathan Papelbon"
ANA201104210,2,11,1,,bourp001,,papej001,"Jonathan Papelbon"
ANA201104210,2,11,2,,bourp001,,papej001,"Jonathan Papelbon"
ANA201104220,1,9,0,,,,papej001,"Jonathan Papelbon"
ANA201104220,1,9,1,,,,papej001,"Jonathan Papelbon"
ANA201104220,1,9,1,congh001,,,papej001,"Jonathan Papelbon"
ANA201104220,1,9,2,congh001,,,papej001,"Jonathan Papelbon"
